pathway	T7-PEsoilR-25-1	T7-PEsoilR-25-2	T7-PEsoilR-25-3	T7-PEsoilR-25-4	T7-PEsoilR-25-5	T7-PEsoilR-25-6	T7-PEsoilR-50-2	T7-PEsoilR-50-3	T7-PEsoilR-50-4	T7-PEsoilR-50-5	T7-PEsoilR-50-6	T7-PEsoilR-noAs-1	T7-PEsoilR-noAs-2	T7-PVsoilR-25-1	T7-PVsoilR-25-2	T7-PVsoilR-25-3	T7-PVsoilR-25-4	T7-PVsoilR-25-5	T7-PVsoilR-25-6	T7-PVsoilR-50-1	T7-PVsoilR-50-3	T7-PVsoilR-50-4	T7-PVsoilR-50-5	T7-PVsoilR-50-6	T7-PVsoilR-noAs-1	T7-PVsoilR-noAs-3
PWY0-42	1658.9332310389957	1990.8880441848485	2360.662542822628	4426.154617291905	3106.159857631626	1976.1740179861008	2701.2371772088877	2785.513802806799	2499.465558691552	2597.2017567615926	2632.3560466703375	3169.2823456800243	2262.2609767556464	4773.341674496368	1503.704231582237	4917.83805511532	0.0	4137.671914316062	1241.2517753464454	1188.2673260741951	2657.335881595289	1434.4148267923347	1738.3454345855182	1363.8687618994607	1915.2525625453059	3236.262227471772
PWY0-781	8845.884378492958	10082.490684133534	9375.451570566605	19342.365955754805	11371.299518674117	10463.130732668636	10344.923213908573	11762.576464262253	10442.826125976602	13315.18678616293	12563.20690447421	17183.985480174942	12409.203657806951	22036.22010836753	6545.77288109281	18099.04487371718	0.0	16172.792183451951	5136.367907371	5177.648486378176	10431.372668834927	7498.085326143605	7498.4285721655915	6694.109202037939	12338.890073347698	18645.585452178017
PWY0-845	1763.9972471399756	1454.5470955842788	1169.3650110944443	2836.6421121502	1073.0428561880558	1713.7525265462402	2418.8966386705383	1783.6683729851454	1152.5981495357573	2715.161359295664	2186.559694787001	2225.453114169346	1665.115562512066	2475.4008389250434	283.86034513196853	2071.0515754181524	0.0	5852.092459557637	569.3544674126842	949.4663700935994	2081.0794221020433	1007.8088084756239	908.4122411675313	899.8142085163227	1628.7394954554188	3251.7816713984676
PWY0-862	10987.40467229106	12714.578172929656	9988.747571220076	24760.645597269075	13409.574223032474	13711.571735584654	12869.154282404259	16227.51981778771	12460.79887995953	14954.409415390584	12648.863606061908	17008.92811658279	12439.046610495328	22577.91326086988	7159.5672467561235	17850.875491448955	0.0	17323.842358419042	5839.639596717274	5867.609663406163	13805.763847219252	8202.674362639842	9073.013594843533	7935.280178325439	12398.55797945859	20848.68084507957
PWY1G-0	799.4771407149557	907.8163674813234	820.2360056111168	1370.3400259133052	956.9025820153526	1063.6668629771668	868.8632843266558	973.6012158833789	1073.7409390360526	742.930632619871	1008.1365341042433	1602.9873312254108	1127.007091658009	3111.510953121075	901.0190404589964	2340.987027078649	0.0	1293.0186170782226	455.1853484464176	421.58107717051615	817.1178401232058	1279.1957966033672	721.7551903572604	561.2804294254358	1298.7630869247887	1958.4836559325975
PWY490-3	3639.9339389003026	3804.7738395112046	5618.766181315289	7996.952246205239	6127.554556924725	4229.20380493371	4215.957682401921	5021.627285280441	3841.8550306503394	3118.5171611772635	3581.223912634262	8682.825559368419	6040.088983444098	5393.705071816592	2252.730915863688	6360.646382878339	0.0	1255.4245558361517	2803.025424371903	1406.0815800011856	3053.3840628455546	2257.195689128375	3270.9678816010105	2762.5337063773522	5384.312351797836	7949.782833899815
PWY4FS-7	12003.365129066045	13404.2605902928	13629.443249969587	26424.5330277779	16056.718221967692	14197.429916424075	14568.67153911704	16096.286259872122	13899.943456263041	17660.34673551293	16860.078888532717	23363.752652260053	17094.983040927607	29601.534793396306	8879.91992004367	24324.333370590375	0.0	21076.012764474155	7600.438985251824	6665.153501747524	13495.586246451232	10080.649520096711	10282.175066609112	9225.682059469225	16364.120160278348	24925.802445071207
PWY4FS-8	12003.365129066045	13404.2605902928	13629.443249969587	26424.533027777896	16056.718221967692	14197.429916424073	14568.67153911704	16096.286259872124	13899.943456263041	17660.34673551293	16860.078888532717	23363.752652260053	17094.983040927607	29601.534793396313	8879.919920043672	24324.33337059037	0.0	21076.012764474155	7600.438985251824	6665.153501747524	13495.586246451234	10080.649520096711	10282.175066609114	9225.682059469225	16364.120160278348	24925.802445071207
PWY5F9-12	0.0	37.8959741404643	0.0	0.0	13.336230309614342	55.342087076710435	20.649056603773584	27.589233670495453	0.0	0.0	0.0	3.8284897570271554	27.472081218274106	5.378486055776893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321	12391.127237618124	14330.07877152189	11364.137668890417	27983.77349461084	15211.010057221718	15392.263781493964	14554.094671560837	18288.729490165377	14119.822340596264	16941.68427518523	14457.077990387696	19544.62526127455	14284.908482274795	25793.26990408285	8153.3270395112495	20426.174907138247	0.0	19852.952506602574	6647.411733628489	6655.685473266184	15512.876039880972	9373.306485567444	10258.779914872212	9007.941998749877	14235.944020370684	23817.300038889513
PYRIDNUCSAL-PWY	6259.780887625426	7394.321434503715	6469.4089117628055	15176.63149401717	8027.33176073356	7940.225718438369	7506.92403474759	8774.57026596787	6567.410882498767	8178.0983294331145	7767.671039281137	10706.53133666921	7780.301939091726	15163.999761408793	4529.306050621468	12435.885698345543	0.0	11676.078599000723	3363.7598632100658	3531.085876348066	7786.634761238213	5652.4786645355225	5044.225874963918	4266.901386489939	7644.902548353299	12763.749573760906
PYRIDNUCSYN-PWY	9356.035004630194	10410.483169712083	10987.36938422344	20999.105586694204	12640.290254584765	10981.190900400527	11114.417085779532	12791.7112701507	10732.328417239696	13434.190544652076	12994.53992874473	19501.921081843655	14227.787094689229	22320.77785170146	6673.05140120984	18503.64551425187	0.0	15415.300473167426	5853.856591957045	5240.005402859304	10433.83812489643	7514.897988447874	8028.797796535624	7236.24737798719	13235.27596494101	20467.757447469063
PYRIDOXSYN-PWY	1380.6856742638422	933.9958344263474	657.5554023189619	1869.9145444345231	558.4592121761825	1169.039525176251	2021.330038706955	1205.8311710451753	661.5053759263811	1925.2556319266444	1418.585162512121	1343.5729742485132	1044.6076171719644	1338.2002764790006	131.89830505677074	1139.1736603394081	0.0	5281.567598250077	312.9051061474971	713.1134173371652	1455.4672100391329	593.8713420741014	545.1443782240726	537.1010465071529	1006.917738372573	2260.3710627445034
REDCITCYC	11818.659350553797	13207.558976227803	11683.012876525885	22058.857675941326	14445.37043577763	13947.587407810894	12991.086071511018	14661.354177755096	14255.327937123571	18476.89470081107	16661.999619304133	27734.387891806644	20142.815553586046	29348.01274931808	8752.348253802065	22265.404349805165	0.0	17704.779958446896	7129.759315750822	6328.082903663708	13426.67358559204	10411.02541377172	10498.852200835256	9144.695449706613	18763.440571513587	29433.658136302947
RHAMCAT-PWY	2118.9380783674546	2369.096789167392	1977.7215881459615	3750.167170449231	2659.6640731090424	2493.080147414495	2629.389874621071	2281.449727726984	2503.2581891741424	2953.650279214193	2959.78278985818	4776.206378503535	3497.2956212330364	6367.584533580753	1877.6894549564943	4520.107790016302	0.0	3534.301583153613	1197.0580540292685	1551.1168225951862	2659.191120881832	2263.327486571876	1982.5258523374216	1720.3248586256943	3266.9614709687776	5254.500951195965
RIBOSYN2-PWY	10635.667400469869	12027.794744665922	12167.173961900307	24241.06021035383	14402.370493998904	12626.056459291214	12810.806946372635	14780.845053863493	12336.768958398749	15497.299203664852	14748.478576444259	21639.740392078274	15762.462276304608	25462.58707748014	7671.2078603622185	21076.509142678333	0.0	19145.889926674103	6489.231524780468	6020.135155240001	12179.24129770018	8638.633450297339	9028.695856492963	8058.026195208583	14867.89573457868	22953.422239615156
RUMP-PWY	2636.9454294775437	2631.2153355072332	2097.4394588168884	2216.7150426319436	1575.5918084943482	2845.144677686151	2468.091881349467	2025.5047158740224	1885.4604994689403	2485.7833632806814	2723.6172807126086	4620.736986034528	3285.7018092747553	6677.960830780266	2050.24472171435	5030.427705274129	0.0	4492.707270560675	1208.7454721864415	2190.1874537703184	2309.1389973102578	2202.3196625826454	1307.565846392395	1430.8962980900303	3909.6546845087673	4136.120074025137
SALVADEHYPOX-PWY	9253.188094519675	9903.908271124898	9305.651583703822	19819.566092726298	11277.3345831698	9768.863940967633	10380.217749570122	11727.68699777376	10366.587826770763	13471.768973224656	13044.309232670888	22038.07339904819	15991.930786984327	22712.34267202845	6468.820573006371	17719.823401619185	0.0	16904.105888447655	5418.222159918313	5172.6523279939565	10963.048240026594	8071.904989487116	7887.541803073577	7511.806882137974	13525.590595143007	22378.057238036497
SER-GLYSYN-PWY	12374.552487471457	13708.131146560925	14291.199428576649	29107.322700697052	17172.59905454462	13984.63078981715	15018.8818482626	17804.290732588157	14613.56301947937	16948.119013428768	17360.355772686642	22936.86849100425	16679.286328115028	31348.061341708537	9819.120511916728	25963.0743322153	0.0	24403.652671688134	8064.317146889427	7251.326446664421	14238.014593543945	10857.06600632074	10751.359502898164	9821.902208873309	15644.93466136293	24145.14493240881
SO4ASSIM-PWY	9538.657503307957	10931.423218004194	11444.044288291505	22308.7705200938	13862.371740685945	12166.465642834377	11974.401885694278	14005.406285147214	11581.942435880814	14712.621305678858	13136.518899490688	21861.11134882791	16398.498513682913	23304.957193053055	6781.02398126955	19904.318541790442	0.0	19649.88763283499	6236.612522046785	5961.0330439802465	11936.243700494844	8242.412437752919	8236.190804438878	7545.675914456912	14950.03760934839	23529.087971062356
SUCSYN-PWY	951.3820038001678	1158.8260941834728	1624.3253155793604	3021.85331651588	3188.8642891954887	1421.2121984530693	2081.694444957314	1690.654913578727	2193.0507265647702	2012.371797021709	2381.514340657751	2784.1663956398033	1549.7831442765275	4784.734446155321	1458.4507266060396	4017.078881645313	0.0	4592.809477720798	581.3795036889486	1289.088710155651	2144.4667934903728	1012.2528437111921	1133.045683106847	1028.7695075933493	1816.2349604931096	2668.9052617648967
SULFATE-CYS-PWY	10807.656759809324	12260.330976997922	12317.464698826336	24893.33143099969	14881.963989110945	13077.01290564098	13078.954690064604	15574.533193568363	12973.929739689142	15908.221024202621	14720.434468243182	23111.444383363854	16865.643912657844	26145.133937362818	7959.060041557902	21710.52229112015	0.0	21494.430274464197	6817.926079186346	6524.863449601355	12963.145976823242	9222.88534825043	9293.357389068273	8563.615037334763	15648.266905843248	24381.205785395203
TCA	13905.498883142402	15846.5839753112	15434.753286986288	30895.530765359115	18434.817525417613	16542.29179353342	16488.77699331153	19199.034449053263	16552.735479656883	20684.40271734698	19738.89686748785	29194.20480717757	21187.231956182502	33822.930768308244	10009.167511700576	27611.39424074098	0.0	24775.84113567753	8405.228671009025	8124.736913700435	16268.083685480082	11900.351626436139	11978.437531362046	10736.671824154988	20134.14453178577	30999.59241053304
TCA-GLYOX-BYPASS	6647.058968611634	8086.04447528897	6628.464214290837	17501.963014673594	8568.64124625951	8414.969061145022	8367.205860337259	10541.767972874253	7992.76797209244	11107.183144481578	9280.574671241951	14931.664300475613	10821.316900322723	17105.506553287643	4874.968251390298	13152.010464684012	0.0	11437.377584966533	4057.225907514911	3926.1414746014943	8352.806799400227	5546.4546370286735	5730.406840015463	5181.042161490911	10871.507686596009	16862.22625859296
TEICHOICACID-PWY	192.76875684162042	197.11750513703365	357.52077311435727	287.56018751369345	415.0736235907847	431.63029813789007	332.06063419955166	187.68246802312646	284.3046515172079	268.69081687079887	208.85224013287797	640.5574367492427	389.81369519573866	652.8173351394745	77.84261210609017	282.4180702962291	0.0	225.8395280816441	188.72125799996613	156.15527582572875	180.7554214089756	322.2858314528166	230.5110985342886	225.57849543850634	304.7493874922069	800.614854746424
THISYN-PWY	7551.587236078121	8494.804201666238	6845.886622885115	13567.875769875029	8688.436528902517	9080.67366372829	7824.654486703527	10765.888392015504	8366.660279602791	9772.751184814266	7765.75324014747	19104.086395826802	14032.953677431988	14581.653051124187	3958.5618378980103	12147.936288220053	0.0	5881.651094401301	4071.116036480753	3523.382852451444	8645.100122472135	5660.705238424936	6519.526591764677	5407.52723117599	12499.163305786384	19583.205416047662
THREOCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.241639223787944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY	12672.003645667335	14184.810316183992	13902.922221000032	27515.12058063926	16714.419042796002	15099.176021310406	14558.704740165871	17198.620016948313	15024.681828784502	18278.979623317566	17315.1777377072	27396.276635546496	20244.367640132263	29990.26086881741	9005.051047408144	24300.185351889286	0.0	20184.461545016773	7658.1874158101355	7018.426480523333	14363.190342302258	10388.230143409604	11063.809446829764	9724.377878106368	18555.09878774726	28869.629261306483
TRNA-CHARGING-PWY	10478.92644096912	11639.190080497954	12205.955090380241	23650.37771304867	14377.781415750202	12374.230409549955	12578.81001225961	14321.102657852776	12280.710929226128	15012.186589007959	14576.562121494915	21593.49267889665	15913.06106294697	24991.708806669754	7462.662535739261	20558.482511383554	0.0	18107.137458398673	6546.750874002844	6010.520958721936	11985.206923056667	8628.472688397844	9107.717030649746	8002.9950827354	15023.143643050751	22918.947463030912
TRPSYN-PWY	11658.18518694233	13233.090304528694	13402.50864834584	26694.465190555245	15952.071141333	13923.351322519726	14103.198278901926	16332.016783051777	13685.876936270894	16990.73800725667	16224.904490801413	23822.73739523321	17339.21823231645	28447.704831398616	8726.67258680114	23479.451405355547	0.0	20875.748172737356	7297.814028565011	6710.70247038329	13350.505203485543	9602.543616938285	10083.046492417416	9038.108892261142	16424.616547913345	25354.0066411314
TYRFUMCAT-PWY	2142.0100210169176	2634.156993423481	2251.4541230230548	4965.999374298249	2817.4500574324707	2631.282437305847	3222.10085657487	3595.9825513537717	2777.98767237747	4720.587415935856	3331.3299694588113	4757.914913001009	3865.778729609763	5885.469986470087	1428.3104909212097	4377.8317008543645	0.0	4989.991155295481	1454.357712817699	1621.580453179547	3841.104944371565	2082.3775100480984	2083.7709160924987	2079.3316805127834	2951.2569842312123	5312.515925501179
UBISYN-PWY	5764.256839795337	7204.704371521545	6778.499423117278	16152.52702387354	7787.983358825913	7584.92308657669	7544.161651801382	9739.51066583121	6487.279743557829	9050.834271162903	8081.197699695304	10534.68811270989	7838.66403447328	14705.210650590248	4155.39654648487	12015.98605342054	0.0	13576.52353913082	3389.598888369442	3874.0237414963826	8654.948655960212	5369.9954284351115	5053.221494643668	4606.7948534685775	7783.561763446916	12582.241540569377
UDPNAGSYN-PWY	9748.813805340364	10994.896426757019	11835.12730757821	23793.150924600035	13835.006890640065	11563.94009115177	12342.711350359024	14079.348505454214	11479.593431039219	15123.189093076237	14417.880158972164	17444.59236018734	12517.756324592532	24915.646462227236	7374.485010506082	20724.961148245548	0.0	19834.642977884763	6008.855569336824	5976.879804313855	11589.882544539912	8232.836197275792	8233.549296445053	7297.838862517835	12275.606287336439	18697.96125314423
VALDEG-PWY	11.99168499007255	104.45591610114177	178.42198263276416	104.75675219712299	205.2803390529232	11.99312424744004	0.0	181.7575248265154	254.56849917684949	32.957278142423995	217.00353728674634	77.80462074627812	77.72164243764206	259.44871689797276	0.0	95.75503009867897	0.0	0.0	0.0	0.0	77.68904460078932	44.86618436395544	56.754329730747834	0.0	59.84064820696879	23.983297816227225
VALSYN-PWY	18072.352511701094	20338.7578157428	19884.915805423516	40808.02746385657	24501.224181642876	21329.10419480386	21180.04774272981	25243.506659964583	21040.34338866882	27934.134064324968	25486.415970676804	39129.17531702894	28653.62026827484	43862.47770388905	13585.000832355176	36067.96106993636	0.0	33046.01298213405	11079.56037449698	10230.32128432293	21199.403553707725	15906.740941396867	15399.485822525647	14305.87117209279	25954.666095670447	40615.35196471403
